dataset,source_table,source_itemid,source_valueid,source_unitid,source_ordercategoryid,source_label,source_value,source_unit,source_token,row_count,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
AmsterdamUMCdb,listitems,10468,6,,,PatiëntNationaliteit,Irakees,,MEASUREMENT_CATEGORICAL//10468//6,1,SNOMED//4087925,metadata_only,False,,SNOMED,4087925.0,186034007,4087925,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,10472,1,,,Ontslagbestemming,.Vul in,,MEASUREMENT_CATEGORICAL//10472//1,1,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687.0,888671000000103,44810687,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,10472,36,,,Ontslagbestemming,VU afdeling VONI,,MEASUREMENT_CATEGORICAL//10472//36,1,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687.0,888671000000103,44810687,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,10472,37,,,Ontslagbestemming,VU afdeling VOOG,,MEASUREMENT_CATEGORICAL//10472//37,1,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687.0,888671000000103,44810687,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,10472,42,,,Ontslagbestemming,VU afdeling VVER,,MEASUREMENT_CATEGORICAL//10472//42,1,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687.0,888671000000103,44810687,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,10472,50,,,Ontslagbestemming,VU afdeling VKKC,,MEASUREMENT_CATEGORICAL//10472//50,1,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687.0,888671000000103,44810687,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12102,2,,,Allergie 3 Bron,Bewezen,,MEASUREMENT_CATEGORICAL//12102//2,1,OMOP_CONCEPT//LOINC//3003680,dynamic_event,True,,LOINC,3003680.0,8658-7,3003680,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12108,11,,,Bezittingen Relatie tot patiënt,Nicht,,MEASUREMENT_CATEGORICAL//12108//11,1,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12108,18,,,Bezittingen Relatie tot patiënt,Schoondochter,,MEASUREMENT_CATEGORICAL//12108//18,1,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12108,7,,,Bezittingen Relatie tot patiënt,Dochter,,MEASUREMENT_CATEGORICAL//12108//7,1,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12109,12,,,Contactpersoon 1 Relatie,Schoonvader,,MEASUREMENT_CATEGORICAL//12109//12,1,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12110,25,,,Contactpersoon 2 Relatie,Stiefzoon,,MEASUREMENT_CATEGORICAL//12110//25,1,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12111,12,,,Contactpersoon 3 Relatie,Schoonvader,,MEASUREMENT_CATEGORICAL//12111//12,1,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12111,13,,,Contactpersoon 3 Relatie,Schoonmoeder,,MEASUREMENT_CATEGORICAL//12111//13,1,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12111,21,,,Contactpersoon 3 Relatie,Kleinzoon,,MEASUREMENT_CATEGORICAL//12111//21,1,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12111,24,,,Contactpersoon 3 Relatie,Stiefdochter,,MEASUREMENT_CATEGORICAL//12111//24,1,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12128,19,,,Patiënt Specialisme,OOG - Oogheelkunde,,MEASUREMENT_CATEGORICAL//12128//19,1,OMOP//OMOP_CONCEPT//38004463,metadata_only,False,,OMOP_CONCEPT,38004463.0,,Ophthalmology,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,12129,16,,,PatiëntInfoRelatie,Schoonzoon,,MEASUREMENT_CATEGORICAL//12129//16,1,LOINC//3046359,metadata_only,False,,LOINC,3046359.0,44767-2,3046359,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12129,18,,,PatiëntInfoRelatie,Vriend,,MEASUREMENT_CATEGORICAL//12129//18,1,LOINC//3046359,metadata_only,False,,LOINC,3046359.0,44767-2,3046359,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12290,15,,,Ventilatie Mode (Set),PRVC (trig),,MEASUREMENT_CATEGORICAL//12290//15,1,DEVICE//VENTILATION_MODE//VOLUME_CONTROL,dynamic_event/device_support,True,,LOCAL,,,DEVICE//VENTILATION_MODE//VOLUME_CONTROL,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,12347,1,,,Ventilatie Mode (Set) (2),Stand By,,MEASUREMENT_CATEGORICAL//12347//1,1,OMOP_CONCEPT//LOINC//3004921,metadata_only,False,,LOINC,3004921.0,20124-4,3004921,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12347,3,,,Ventilatie Mode (Set) (2),VC,,MEASUREMENT_CATEGORICAL//12347//3,1,DEVICE//VENTILATION_MODE//VOLUME_CONTROL,dynamic_event/device_support,True,,LOCAL,,,DEVICE//VENTILATION_MODE//VOLUME_CONTROL,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,12502,1,,,Thoraxdrain6 Plaats,Links,,MEASUREMENT_CATEGORICAL//12502//1,1,DEVICE//CHEST_DRAIN,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,12513,1,,,Thoraxdrain4 Zuigkracht,- 5 cm H2O,,MEASUREMENT_CATEGORICAL//12513//1,1,DEVICE//CHEST_DRAIN//SUCTION_LOW,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN//SUCTION_LOW,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,12514,2,,,Thoraxdrain5 Zuigkracht,-10 cm H2O,,MEASUREMENT_CATEGORICAL//12514//2,1,DEVICE//CHEST_DRAIN//SUCTION_LOW,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN//SUCTION_LOW,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,12521,4,,,TIC-Zitbalans,10 sec.,,MEASUREMENT_CATEGORICAL//12521//4,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,12524,3,,,TIC-Transfer van zit naar stand,Met steun handen en meerdere pogingen/zelfstandig,,MEASUREMENT_CATEGORICAL//12524//3,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,12524,4,,,TIC-Transfer van zit naar stand,Minimale hulp nodig,,MEASUREMENT_CATEGORICAL//12524//4,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,12668,2,,,Enkel Re dorsaalflexie MRC,Spieraanspanning voelbaar/zichtbaar,,MEASUREMENT_CATEGORICAL//12668//2,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,12670,3,,,Handen Re knijpkracht MRC,Beweging in het horizontale vlak mogelijk,,MEASUREMENT_CATEGORICAL//12670//3,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,12820,5,,,Heup Re,Categorie IV (zonder necrose),,MEASUREMENT_CATEGORICAL//12820//5,1,OMOP_CONCEPT//SNOMED//37156242,dynamic_event,True,,SNOMED,37156242,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,12834,5,,,Vingers Re,Categorie IV (zonder necrose),,MEASUREMENT_CATEGORICAL//12834//5,1,OMOP_CONCEPT//SNOMED//37156242,dynamic_event,True,,SNOMED,37156242,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,13122,4,,,D_Algemene chirurgie_Transplantatie chirurgie,Pancreastransplantatie,,MEASUREMENT_CATEGORICAL//13122//4,1,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_TRANSPLANTATIE_CHIRURGIE//PANCREASTRANSPLANTATIE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_TRANSPLANTATIE_CHIRURGIE//PANCREASTRANSPLANTATIE,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,13128,1,,,D_Neurochirurgie _Vasculair chirurgisch,Aneurysma chir. bij S.A.H.,,MEASUREMENT_CATEGORICAL//13128//1,1,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_NEUROCHIRURGIE_VASCULAIR_CHIRURGISCH//ANEURYSMA_CHIR_BIJ_S_A_H,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_NEUROCHIRURGIE_VASCULAIR_CHIRURGISCH//ANEURYSMA_CHIR_BIJ_S_A_H,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,14143,13,,,Veneuze lijn Complicaties,Infectiologisch - Bacteriemie/lijnensepsis,,MEASUREMENT_CATEGORICAL//14143//13,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14143,9,,,Veneuze lijn Complicaties,Mechanisch - Retroperitoneale bloeding,,MEASUREMENT_CATEGORICAL//14143//9,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14163,3,,,Tracheotomie contraindicatie,Tracheomalacie,,MEASUREMENT_CATEGORICAL//14163//3,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14171,2,,,Tracheotomie Perioperatieve complicaties,Bloeding met transfusie,,MEASUREMENT_CATEGORICAL//14171//2,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14171,5,,,Tracheotomie Perioperatieve complicaties,Hypotensie < 5 minuten,,MEASUREMENT_CATEGORICAL//14171//5,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14426,22,,,Wonddrain5 Plaats,Douglas,,MEASUREMENT_CATEGORICAL//14426//22,1,OMOP_CONCEPT//LOINC//3021707,dynamic_event,True,,LOINC,3021707.0,9205-6,3021707,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,14427,28,,,Wonddrain6 Plaats,Bovenbeen Li,,MEASUREMENT_CATEGORICAL//14427//28,1,OMOP_CONCEPT//LOINC//3021707,dynamic_event,True,,LOINC,3021707.0,9205-6,3021707,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,14476,10,,,RA_Motoriek,Terugtrekken bij pijn,,MEASUREMENT_CATEGORICAL//14476//10,1,OMOP_CONCEPT//LOINC//3026549,dynamic_event/score_component,True,,LOINC,3026549.0,11325-8,3026549,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,14486,19,,,RA_Zoekdatum_Eindtijd,18:00,,MEASUREMENT_CATEGORICAL//14486//19,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14486,21,,,RA_Zoekdatum_Eindtijd,20:00,,MEASUREMENT_CATEGORICAL//14486//21,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14486,4,,,RA_Zoekdatum_Eindtijd,03:00,,MEASUREMENT_CATEGORICAL//14486//4,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14562,6,,,Intubatie_Complicaties,Tracheabeschadiging,,MEASUREMENT_CATEGORICAL//14562//6,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14565,52,,,Verkeerde bed Ontslagbestemming,.Vul in,,MEASUREMENT_CATEGORICAL//14565//52,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14565,53,,,Verkeerde bed Ontslagbestemming,Afdeling ander ziekenhuis,,MEASUREMENT_CATEGORICAL//14565//53,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14565,65,,,Verkeerde bed Ontslagbestemming,VU afdeling ISNY,,MEASUREMENT_CATEGORICAL//14565//65,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,14565,87,,,Verkeerde bed Ontslagbestemming,VU afdeling VOOG 1b(oost),,MEASUREMENT_CATEGORICAL//14565//87,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16101,5,,,Reanimatie Ondernomen acties,Pericardpunctie,,MEASUREMENT_CATEGORICAL//16101//5,1,OMOP_CONCEPT//SNOMED//4039415,dynamic_event,True,,SNOMED,4039415,229372001,Puncture of pericardium,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,16177,4,,,Bronchoscopie Complicatielijst,Hypotensie (> 5 min),,MEASUREMENT_CATEGORICAL//16177//4,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16182,13,,,Bronchoscopie nummer,13,,MEASUREMENT_CATEGORICAL//16182//13,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16182,14,,,Bronchoscopie nummer,14,,MEASUREMENT_CATEGORICAL//16182//14,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16182,16,,,Bronchoscopie nummer,16,,MEASUREMENT_CATEGORICAL//16182//16,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16182,2,,,Bronchoscopie nummer,02,,MEASUREMENT_CATEGORICAL//16182//2,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16182,35,,,Bronchoscopie nummer,070 - Fujinon EB530,,MEASUREMENT_CATEGORICAL//16182//35,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16254,3,,,Nazorg bezigheden Forse Inpanning,"nee, helemaal niet beperkt",,MEASUREMENT_CATEGORICAL//16254//3,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16273,5,,,Nazorg pijn afgelopen 4 weken,ernstig,,MEASUREMENT_CATEGORICAL//16273//5,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16276,7,,,Nazorg voelen zenuwachtig,voortdurend,,MEASUREMENT_CATEGORICAL//16276//7,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16277,13,,,Nazorg voelen in de put,voortdurend,,MEASUREMENT_CATEGORICAL//16277//13,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16278,24,,,Nazorg voelen kalm rustig,nooit,,MEASUREMENT_CATEGORICAL//16278//24,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16282,48,,,Nazorg voelen gelukkig,nooit,,MEASUREMENT_CATEGORICAL//16282//48,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16295,4,,,Nazorg reacties aantal pijnlijke beelden,4-6 keer,,MEASUREMENT_CATEGORICAL//16295//4,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16296,7,,,Nazorg reacties nachtmerries,1 keer,,MEASUREMENT_CATEGORICAL//16296//7,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16296,8,,,Nazorg reacties nachtmerries,2-3 keer,,MEASUREMENT_CATEGORICAL//16296//8,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16296,9,,,Nazorg reacties nachtmerries,4-6 keer,,MEASUREMENT_CATEGORICAL//16296//9,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16297,12,,,Nazorg reacties opname opnieuw plaatsvinden,1 keer,,MEASUREMENT_CATEGORICAL//16297//12,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16299,23,,,Nazorg reacties lichamelijke verschijnselen,2-3 keer,,MEASUREMENT_CATEGORICAL//16299//23,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16299,24,,,Nazorg reacties lichamelijke verschijnselen,4-6 keer,,MEASUREMENT_CATEGORICAL//16299//24,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16299,25,,,Nazorg reacties lichamelijke verschijnselen,iedere dag,,MEASUREMENT_CATEGORICAL//16299//25,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16300,29,,,Nazorg reacties vermijden gedachten,4-6 keer,,MEASUREMENT_CATEGORICAL//16300//29,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16301,34,,,Nazorg reacties vermijden activiteiten,4-6 keer,,MEASUREMENT_CATEGORICAL//16301//34,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16312,10,,,Nazorg ernst reacties pijnlijke beelden,erg veel last,,MEASUREMENT_CATEGORICAL//16312//10,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16317,27,,,Nazorg ernst reacties lichamelijke verschijnselen,weinig last,,MEASUREMENT_CATEGORICAL//16317//27,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16317,29,,,Nazorg ernst reacties lichamelijke verschijnselen,veel last,,MEASUREMENT_CATEGORICAL//16317//29,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16317,30,,,Nazorg ernst reacties lichamelijke verschijnselen,erg veel last,,MEASUREMENT_CATEGORICAL//16317//30,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16320,12,,,Nazorg ernst reacties nachtmerries,weinig last,,MEASUREMENT_CATEGORICAL//16320//12,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16320,13,,,Nazorg ernst reacties nachtmerries,matig last,,MEASUREMENT_CATEGORICAL//16320//13,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16320,14,,,Nazorg ernst reacties nachtmerries,veel last,,MEASUREMENT_CATEGORICAL//16320//14,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16321,82,,,Nazorg ernst reacties op uw hoede,weinig last,,MEASUREMENT_CATEGORICAL//16321//82,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16322,17,,,Nazorg ernst reacties opname opnieuw plaatsvinden,weinig last,,MEASUREMENT_CATEGORICAL//16322//17,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16322,18,,,Nazorg ernst reacties opname opnieuw plaatsvinden,matig last,,MEASUREMENT_CATEGORICAL//16322//18,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16322,20,,,Nazorg ernst reacties opname opnieuw plaatsvinden,erg veel last,,MEASUREMENT_CATEGORICAL//16322//20,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16324,90,,,Nazorg ernst reacties schrikachtig,erg veel last,,MEASUREMENT_CATEGORICAL//16324//90,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16327,38,,,Nazorg ernst reacties vermijden activiteiten,matig last,,MEASUREMENT_CATEGORICAL//16327//38,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16328,32,,,Nazorg ernst reacties vermijden gedachten,weinig last,,MEASUREMENT_CATEGORICAL//16328//32,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16328,34,,,Nazorg ernst reacties vermijden gedachten,veel last,,MEASUREMENT_CATEGORICAL//16328//34,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16328,35,,,Nazorg ernst reacties vermijden gedachten,erg veel last,,MEASUREMENT_CATEGORICAL//16328//35,1,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16448,13,,,Veneuze lijn soort,Sideport,,MEASUREMENT_CATEGORICAL//16448//13,1,SNOMED//4052413,metadata_only,False,,SNOMED,4052413.0,233527006,4052413,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,16604,2,,,Rotem Interpretatie,"Factor deficiëntie in intem (XII, XI, IX, VIII, X, V, II, I)",,MEASUREMENT_CATEGORICAL//16604//2,1,SNOMED//4206625,metadata_only,False,,SNOMED,4206625.0,56027003,4206625,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,16606,2,,,Rotem Ondernomen actie,FFPs,,MEASUREMENT_CATEGORICAL//16606//2,1,OMOP_CONCEPT//LOINC//21491193,metadata_only,False,,LOINC,21491193.0,79569-0,21491193,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,16606,4,,,Rotem Ondernomen actie,Fibrinogeen,,MEASUREMENT_CATEGORICAL//16606//4,1,OMOP_CONCEPT//LOINC//21491193,metadata_only,False,,LOINC,21491193.0,79569-0,21491193,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,16652,10,,,DMC_Interne Geneeskunde_Abdominaal,Leverinsufficientie,,MEASUREMENT_CATEGORICAL//16652//10,1,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_ABDOMINAAL//LEVERINSUFFICIENTIE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_ABDOMINAAL//LEVERINSUFFICIENTIE,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16654,10,,,DMC_Interne Geneeskunde_Hematologisch,Diagnose anders,,MEASUREMENT_CATEGORICAL//16654//10,1,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_HEMATOLOGISCH//DIAGNOSE_ANDERS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_HEMATOLOGISCH//DIAGNOSE_ANDERS,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16654,8,,,DMC_Interne Geneeskunde_Hematologisch,TTP/HUS,,MEASUREMENT_CATEGORICAL//16654//8,1,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_HEMATOLOGISCH//TTP_HUS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_HEMATOLOGISCH//TTP_HUS,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16655,7,,,DMC_Interne Geneeskunde_Infectieziekten,Endocarditis,,MEASUREMENT_CATEGORICAL//16655//7,1,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_INFECTIEZIEKTEN//ENDOCARDITIS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_INFECTIEZIEKTEN//ENDOCARDITIS,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16657,5,,,DMC_Interne Geneeskunde_Overige,Obstetrie/ HELLP,,MEASUREMENT_CATEGORICAL//16657//5,1,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_OVERIGE//OBSTETRIE_HELLP,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_OVERIGE//OBSTETRIE_HELLP,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16658,18,,,DMC_Interne Geneeskunde_Pulmonaal,Na respiratoir arrest,,MEASUREMENT_CATEGORICAL//16658//18,1,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_PULMONAAL//NA_RESPIRATOIR_ARREST,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_PULMONAAL//NA_RESPIRATOIR_ARREST,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16663,13,,,DMC_Neurologie_Overige,Neuro musculaire ziekten,,MEASUREMENT_CATEGORICAL//16663//13,1,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_NEUROLOGIE_OVERIGE//NEURO_MUSCULAIRE_ZIEKTEN,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_NEUROLOGIE_OVERIGE//NEURO_MUSCULAIRE_ZIEKTEN,v11_value_level_policy,itemid_valueid,high
