source_token,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
MEASUREMENT_CATEGORICAL//17001//14,OMOP//OMOP_CONCEPT//26942,,True,,OMOP_CONCEPT,26942,,Hemoglobin SS disease with crisis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17004//25,OMOP//OMOP_CONCEPT//442562,,True,,OMOP_CONCEPT,442562,,Poisoning,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17007//2,OMOP//OMOP_CONCEPT//133468,,True,,OMOP_CONCEPT,133468,,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17007//27,OMOP//OMOP_CONCEPT//133468,,True,,OMOP_CONCEPT,133468,,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17007//28,OMOP//OMOP_CONCEPT//4154168,,True,,OMOP_CONCEPT,4154168,,Pelvic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//22,OMOP//OMOP_CONCEPT//317576,,True,,OMOP_CONCEPT,317576,,Coronary arteriosclerosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//43,OMOP//OMOP_CONCEPT//40484137,,True,,OMOP_CONCEPT,40484137,,Excision of infected vascular graft,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//54,OMOP//OMOP_CONCEPT//132797,,True,,OMOP_CONCEPT,132797,,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17009//25,OMOP//OMOP_CONCEPT//4074815,,True,,OMOP_CONCEPT,4074815,,Inflammatory bowel disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17009//28,OMOP//OMOP_CONCEPT//196152,,True,,OMOP_CONCEPT,196152,,Peritonitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17009//5,OMOP//OMOP_CONCEPT//28779,,True,,OMOP_CONCEPT,28779,,Bleeding esophageal varices,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17010//14,OMOP//OMOP_CONCEPT//37164749,,True,,OMOP_CONCEPT,37164749,,Excision of breast,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17010//7,SNOMED//52224004,,True,,SNOMED,4178736,,Pelvic exenteration,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17010//8,OMOP//OMOP_CONCEPT//4274975,,True,,OMOP_CONCEPT,4274975,,"Pelvic exenteration, male",AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17011//1,OMOP//OMOP_CONCEPT//4044013,,True,,OMOP_CONCEPT,4044013,,Hematologic neoplasm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17016//12,OMOP//OMOP_CONCEPT//37156007,,True,,OMOP_CONCEPT,37156007,,End stage organ failure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17016//6,OMOP//OMOP_CONCEPT//4076862,,True,,OMOP_CONCEPT,4076862,,Transplantation of liver,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17017//31,OMOP//OMOP_CONCEPT//4095850,,True,,OMOP_CONCEPT,4095850,,Spinal injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17017//9,OMOP//OMOP_CONCEPT//4094683,,True,,OMOP_CONCEPT,4094683,,Chest injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17019//65,OMOP//OMOP_CONCEPT//4299449,,True,,OMOP_CONCEPT,4299449,,Hematoma,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17019//89,OMOP//OMOP_CONCEPT//4133004,,True,,OMOP_CONCEPT,4133004,,Deep venous thrombosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17019//91,OMOP//OMOP_CONCEPT//602985,,True,,OMOP_CONCEPT,602985,,Intoxication,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17020//25,OMOP//OMOP_CONCEPT//375519,,True,,OMOP_CONCEPT,375519,,Alcohol withdrawal,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17020//26,OMOP//OMOP_CONCEPT//28779,,True,,OMOP_CONCEPT,28779,,Bleeding esophageal varices,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17020//38,OMOP//OMOP_CONCEPT//4326255,,True,,OMOP_CONCEPT,4326255,,Abdominal abscess,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17020//47,OMOP//OMOP_CONCEPT//196152,,True,,OMOP_CONCEPT,196152,,Peritonitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17021//12,OMOP//OMOP_CONCEPT//196455,,True,,OMOP_CONCEPT,196455,,Hepatorenal syndrome,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17021//13,OMOP//OMOP_CONCEPT//439393,,True,,OMOP_CONCEPT,439393,,Pre-eclampsia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17021//17,OMOP//OMOP_CONCEPT//196653,,True,,OMOP_CONCEPT,196653,,Malignant tumor of kidney,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17022//15,OMOP//OMOP_CONCEPT//439777,,True,,OMOP_CONCEPT,439777,,Anemia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17022//17,OMOP//OMOP_CONCEPT//432585,,True,,OMOP_CONCEPT,432585,,Blood coagulation disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17025//53,OMOP//OMOP_CONCEPT//442562,,True,,OMOP_CONCEPT,442562,,Poisoning,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17028//38,OMOP//OMOP_CONCEPT//133468,,True,,OMOP_CONCEPT,133468,,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17028//53,OMOP//OMOP_CONCEPT//440921,,True,,OMOP_CONCEPT,440921,,Traumatic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17028//64,OMOP//OMOP_CONCEPT//4154168,,True,,OMOP_CONCEPT,4154168,,Pelvic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17028//68,OMOP//OMOP_CONCEPT//600861,,True,,OMOP_CONCEPT,600861,,Traumatic spinal cord injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17029//101,OMOP//OMOP_CONCEPT//3654996,,True,,OMOP_CONCEPT,3654996,,Peripheral arterial disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17029//106,OMOP//OMOP_CONCEPT//40484137,,True,,OMOP_CONCEPT,40484137,,Excision of infected vascular graft,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17029//119,OMOP//OMOP_CONCEPT//3654996,,True,,OMOP_CONCEPT,3654996,,Peripheral arterial disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17029//71,OMOP//OMOP_CONCEPT//4000088,,True,,OMOP_CONCEPT,4000088,,Repair of thoracic aortic aneurysm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17029//90,OMOP//OMOP_CONCEPT//4012185,,True,,OMOP_CONCEPT,4012185,,Cardiovascular surgical procedure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17032//5,OMOP//OMOP_CONCEPT//4038835,,True,,OMOP_CONCEPT,4038835,,Hodgkin's disease (clinical),AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17035//32,OMOP//OMOP_CONCEPT//4046448,,True,,OMOP_CONCEPT,4046448,,Cerebrospinal fluid leak,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17036//29,OMOP//OMOP_CONCEPT//4073393,,True,,OMOP_CONCEPT,4073393,,Opening of chest,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17036//36,OMOP//OMOP_CONCEPT//4073393,,True,,OMOP_CONCEPT,4073393,,Opening of chest,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17036//38,OMOP//OMOP_CONCEPT//4201387,,True,,OMOP_CONCEPT,4201387,,Tracheostomy present,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17038//37,OMOP//OMOP_CONCEPT//200588,,True,,OMOP_CONCEPT,200588,,Injury of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17038//53,OMOP//OMOP_CONCEPT//4301351,,True,,OMOP_CONCEPT,4301351,,Surgical procedure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17038//63,OMOP//OMOP_CONCEPT//133468,,True,,OMOP_CONCEPT,133468,,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//142,OMOP//OMOP_CONCEPT//442562,,True,,OMOP_CONCEPT,442562,,Poisoning,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//186,OMOP//OMOP_CONCEPT//133468,,True,,OMOP_CONCEPT,133468,,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//211,OMOP//OMOP_CONCEPT//133468,,True,,OMOP_CONCEPT,133468,,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//212,OMOP//OMOP_CONCEPT//4154168,,True,,OMOP_CONCEPT,4154168,,Pelvic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//263,OMOP//OMOP_CONCEPT//40484137,,True,,OMOP_CONCEPT,40484137,,Excision of infected vascular graft,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//274,OMOP//OMOP_CONCEPT//132797,,True,,OMOP_CONCEPT,132797,,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//288,OMOP//OMOP_CONCEPT//28779,,True,,OMOP_CONCEPT,28779,,Bleeding esophageal varices,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//308,OMOP//OMOP_CONCEPT//4074815,,True,,OMOP_CONCEPT,4074815,,Inflammatory bowel disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//311,OMOP//OMOP_CONCEPT//196152,,True,,OMOP_CONCEPT,196152,,Peritonitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//323,SNOMED//52224004,,True,,SNOMED,4178736,,Pelvic exenteration,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//324,OMOP//OMOP_CONCEPT//4274975,,True,,OMOP_CONCEPT,4274975,,"Pelvic exenteration, male",AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//416,OMOP//OMOP_CONCEPT//37156007,,True,,OMOP_CONCEPT,37156007,,End stage organ failure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//425,OMOP//OMOP_CONCEPT//4094683,,True,,OMOP_CONCEPT,4094683,,Chest injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//447,OMOP//OMOP_CONCEPT//4095850,,True,,OMOP_CONCEPT,4095850,,Spinal injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//47,OMOP//OMOP_CONCEPT//375519,,True,,OMOP_CONCEPT,375519,,Alcohol withdrawal,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//70,OMOP//OMOP_CONCEPT//4247120,,True,,OMOP_CONCEPT,4247120,,Gastrointestinal ulcer,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//78,OMOP//OMOP_CONCEPT//196653,,True,,OMOP_CONCEPT,196653,,Malignant tumor of kidney,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//9,OMOP//OMOP_CONCEPT//4164649,,True,,OMOP_CONCEPT,4164649,,Non-cardiac chest pain,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//93,OMOP//OMOP_CONCEPT//26942,,True,,OMOP_CONCEPT,26942,,Hemoglobin SS disease with crisis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//471,OMOP//OMOP_CONCEPT//4299449,,True,,OMOP_CONCEPT,4299449,,Hematoma,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//495,OMOP//OMOP_CONCEPT//4133004,,True,,OMOP_CONCEPT,4133004,,Deep venous thrombosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//497,OMOP//OMOP_CONCEPT//602985,,True,,OMOP_CONCEPT,602985,,Intoxication,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//499,OMOP//OMOP_CONCEPT//375519,,True,,OMOP_CONCEPT,375519,,Alcohol withdrawal,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//500,OMOP//OMOP_CONCEPT//28779,,True,,OMOP_CONCEPT,28779,,Bleeding esophageal varices,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//512,OMOP//OMOP_CONCEPT//4326255,,True,,OMOP_CONCEPT,4326255,,Abdominal abscess,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//521,OMOP//OMOP_CONCEPT//196152,,True,,OMOP_CONCEPT,196152,,Peritonitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//525,OMOP//OMOP_CONCEPT//196455,,True,,OMOP_CONCEPT,196455,,Hepatorenal syndrome,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//526,OMOP//OMOP_CONCEPT//443700,,True,,OMOP_CONCEPT,443700,,Eclampsia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//530,OMOP//OMOP_CONCEPT//196653,,True,,OMOP_CONCEPT,196653,,Malignant tumor of kidney,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//532,OMOP//OMOP_CONCEPT//439777,,True,,OMOP_CONCEPT,439777,,Anemia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//534,OMOP//OMOP_CONCEPT//432585,,True,,OMOP_CONCEPT,432585,,Blood coagulation disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//594,OMOP//OMOP_CONCEPT//442562,,True,,OMOP_CONCEPT,442562,,Poisoning,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//638,OMOP//OMOP_CONCEPT//133468,,True,,OMOP_CONCEPT,133468,,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//653,OMOP//OMOP_CONCEPT//440921,,True,,OMOP_CONCEPT,440921,,Traumatic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//664,OMOP//OMOP_CONCEPT//4154168,,True,,OMOP_CONCEPT,4154168,,Pelvic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//668,OMOP//OMOP_CONCEPT//4235863,,True,,OMOP_CONCEPT,4235863,,Spinal cord injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//680,OMOP//OMOP_CONCEPT//4000088,,True,,OMOP_CONCEPT,4000088,,Repair of thoracic aortic aneurysm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//699,OMOP//OMOP_CONCEPT//134057,,True,,OMOP_CONCEPT,134057,,Disorder of cardiovascular system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//710,OMOP//OMOP_CONCEPT//3654996,,True,,OMOP_CONCEPT,3654996,,Peripheral arterial disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//715,OMOP//OMOP_CONCEPT//40484137,,True,,OMOP_CONCEPT,40484137,,Excision of infected vascular graft,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//728,OMOP//OMOP_CONCEPT//3654996,,True,,OMOP_CONCEPT,3654996,,Peripheral arterial disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//796,OMOP//OMOP_CONCEPT//4038835,,True,,OMOP_CONCEPT,4038835,,Hodgkin's disease (clinical),AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//817,OMOP//OMOP_CONCEPT//4046448,,True,,OMOP_CONCEPT,4046448,,Cerebrospinal fluid leak,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//847,OMOP//OMOP_CONCEPT//4073393,,True,,OMOP_CONCEPT,4073393,,Opening of chest,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//854,OMOP//OMOP_CONCEPT//4073393,,True,,OMOP_CONCEPT,4073393,,Opening of chest,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//856,OMOP//OMOP_CONCEPT//4201387,,True,,OMOP_CONCEPT,4201387,,Tracheostomy present,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//869,OMOP//OMOP_CONCEPT//200588,,True,,OMOP_CONCEPT,200588,,Injury of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//885,OMOP//OMOP_CONCEPT//4301351,,True,,OMOP_CONCEPT,4301351,,Surgical procedure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//895,OMOP//OMOP_CONCEPT//133468,,True,,OMOP_CONCEPT,133468,,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18682//33,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18682//49,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18683//88,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18684//105,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18688//8,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18693//4,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18698//4,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//19290//8,OMOP//OMOP_CONCEPT//45878583,,True,,OMOP_CONCEPT,45878583,,Negative,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19731//3,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//19834//8,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//19841//11,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//19847//26,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//19847//27,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20094//3,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20096//7,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20100//19,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20100//21,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20101//23,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20102//26,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20102//27,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20107//42,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20109//46,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20110//49,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20111//52,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20114//61,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20114//62,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20119//77,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20122//85,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//20124//91,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//21190//12,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//21191//15,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//21192//19,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//21192//20,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//21233//15,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//6685//20,LOINC//3004921,,True,,LOINC,3004921,,3004921,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//7969//6,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//8189//15,OMOP//OMOP_CONCEPT//4208623,,True,,OMOP_CONCEPT,4208623,,Double lumen tracheobronchial tube,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8200//8,LOINC//1989388,,True,,LOINC,1989388,,1989388,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//8400//3,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//8647//5,SNOMED//4044874,,True,,SNOMED,4044874,,4044874,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//8693//5,SNOMED//4122997,,True,,SNOMED,4122997,,4122997,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//8732//14,SNOMED//4085985,,False,,SNOMED,4085985,,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//8733//12,SNOMED//4085985,,False,,SNOMED,4085985,,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//9631//2,,,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//9652//15,LOINC//3004921,,True,,LOINC,3004921,,3004921,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6640///min,LOINC//8867-4,,True,,LOINC,3027018,,Heart rate,BlendedICU,label_exact,high
MEASUREMENT_BEDSIDE//6709//UNKNOWN,OMOP//OMOP//4196147,,True,,OMOP,4196147,,O2_pulseoxymetry_saturation,BlendedICU,label_exact,high
MEASUREMENT_BEDSIDE//6642//mmHg,OMOP//OMOP//4108290,,True,,OMOP,4108290,,invasive_mean_blood_pressure,BlendedICU,label_exact,high
MEASUREMENT_BEDSIDE//6641//mmHg,OMOP//OMOP//4353843,,True,,OMOP,4353843,,invasive_systolic_blood_pressure,BlendedICU,label_exact,high
MEASUREMENT_BEDSIDE//6643//mmHg,OMOP//OMOP//4354253,,True,,OMOP,4354253,,invasive_diastolic_blood_pressure,BlendedICU,label_exact,high
MEASUREMENT_BEDSIDE//6665//mm,LOINC//21490799,,True,,LOINC,21490799,,21490799,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6666//mm,LOINC//21490800,,True,,LOINC,21490800,,21490800,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6664//mm,LOINC//21490798,,True,,LOINC,21490798,,21490798,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//8874//UNKNOWN,LOINC//3024171,,True,,LOINC,3024171,,3024171,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6667//mm,LOINC//21490803,,True,,LOINC,21490803,,21490803,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6668//mm,LOINC//21490801,,True,,LOINC,21490801,,21490801,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6669//mm,LOINC//21490802,,True,,LOINC,21490802,,21490802,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6670//mm,LOINC//21490792,,True,,LOINC,21490792,,21490792,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6673//mm,LOINC//21490794,,True,,LOINC,21490794,,21490794,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6672//mm,LOINC//21490793,,True,,LOINC,21490793,,21490793,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6674//mm,LOINC//21490795,,True,,LOINC,21490795,,21490795,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6675//mm,LOINC//21490796,,True,,LOINC,21490796,,21490796,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6676//mm,LOINC//21490797,,True,,LOINC,21490797,,21490797,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12284//cmH2O,OMOP//OMOP//4353713,,True,,OMOP,4353713,,PEEP,BlendedICU,label_exact,high
MEASUREMENT_BEDSIDE//12282//Geen,LOINC//3024882,,True,,LOINC,3024882,,3024882,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12279//Geen,LOINC//3025408,,True,,LOINC,3025408,,3025408,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12305//cmH2O,LOINC//3006802,,True,,LOINC,3006802,,3006802,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//6694//cmH2O,LOINC//21490855,,True,,LOINC,21490855,,21490855,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12273//l/min,LOINC//42527120,,True,,LOINC,42527120,,42527120,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12281//cmH2O,LOINC//3016078,,True,,LOINC,3016078,,3016078,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12278//cmH2O,LOINC//42527086,,True,,LOINC,42527086,,42527086,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12276//l/min,LOINC//42527121,,True,,LOINC,42527121,,42527121,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12275//ml,OMOP//OMOP//44782827,,True,,OMOP,44782827,,expiratory_tidal_volume,BlendedICU,label_exact,high
MEASUREMENT_BEDSIDE//12277//ml,LOINC//3016166,,True,,LOINC,3016166,,3016166,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12266///min,OMOP//OMOP//4313591,,True,,OMOP,4313591,,respiratory_rate,BlendedICU,label_exact,high
MEASUREMENT_BEDSIDE//12576//sec,LOINC//40760770,,True,,LOINC,40760770,,40760770,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12804//mbar,LOINC//3007955,,True,,LOINC,3007955,,3007955,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12567//J/l,,,False,,,,,,,,unmapped
MEASUREMENT_BEDSIDE//12561//ml/cmH2O,LOINC//21490582,,True,,LOINC,21490582,,21490582,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12805//Geen,LOINC//3017485,,True,,LOINC,3017485,,3017485,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12270//ml,LOINC//21490580,,True,,LOINC,21490580,,21490580,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//8080//ml/min,LOINC//21490580,,True,,LOINC,21490580,,21490580,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12578//l/min,SNOMED//4108000,,True,,SNOMED,4108000,,4108000,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12292//Geen,LOINC//3009065,,True,,LOINC,3009065,,3009065,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12286//cmH2O,LOINC//3000461,,True,,LOINC,3000461,,3000461,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12303//Geen,,,False,,,,,,,,unmapped
MEASUREMENT_BEDSIDE//6707//mmHg,LOINC//3035357,,True,,LOINC,3035357,,3035357,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12293//cmH2O,LOINC//42527136,,True,,LOINC,42527136,,42527136,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12684//Geen,LOINC//40760770,,True,,LOINC,40760770,,40760770,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12558///min,LOINC//3018557,,True,,LOINC,3018557,,3018557,AMSTEL,source_code,high
MEASUREMENT_BEDSIDE//12559//sec,LOINC//36304672,,True,,LOINC,36304672,,36304672,AMSTEL,source_code,high
